No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
10581,27004-244645,US,LS,38.186329,-84.568408,106 Marketplace Circle,georgetown,KY,40324,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
10582,55718-289556,US,CO,38.183715,-84.56642,107 Market Place Circle,georgetown,KY,403247403,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
10583,11180-103551,US,CO,38.230167,-84.534534,476 Connector Rd.,georgetown,KY,403249729,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
10584,10689-101735,US,CO,38.046196,-84.554527,2320 Versailles Road,lexington,KY,405041648,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
10585,54447-286280,US,CO,38.067982,-84.529439,1745 Sharkey Way,lexington,KY,40511,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,05:30,21:00
10586,28270-248851,US,LS,38.065557,-84.526933,1600 Leestown Road,lexington,KY,40511,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
10587,3507-143245,US,LS,38.022388,-84.559441,3175 Beaumont Centre Cir,lexington,KY,405131957,Eastern Standard Time,GMT-05:00,America/New_York,07:00,15:00,07:00,19:00,15:00,19:00,07:00,19:00,07:00,13:00,07:00,13:00,07:00,15:00
10588,9983-99173,US,CO,38.039137,-84.514313,870 So. Broadway,lexington,KY,405042646,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
10589,57469-291353,US,LS,38.034737,-84.510322,760 Press Avenue,lexington,KY,40508,Eastern Standard Time,GMT-05:00,America/New_York,06:30,14:30,06:30,14:30,06:30,14:30,06:30,14:30,06:30,14:30,Closed,Closed,Closed,Closed
10590,75184-78280,US,LS,38.034122,-84.50843,740 S Limestone Ave,lexington,KY,405081683,Eastern Standard Time,GMT-05:00,America/New_York,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,Closed,Closed,Closed,Closed
10591,54056-285552,US,LS,38.039694,-84.502706,160 Avenue of Champions,lexington,KY,40506,Eastern Standard Time,GMT-05:00,America/New_York,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,17:00,10:00,17:00,09:00,17:00
10592,58914-286514,US,LS,38.046031,-84.497823,110 W Main St.,lexington,KY,40507,Eastern Standard Time,GMT-05:00,America/New_York,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
10593,10075-99171,US,CO,37.981367,-84.551254,3809 Dylan Place,lexington,KY,405141062,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
10594,75352-100685,US,LS,38.03269,-84.501457,"W.T. Young Library Building, Donovan Dri",lexington,KY,40506,Eastern Standard Time,GMT-05:00,America/New_York,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,20:00,10:00,17:30,10:00,17:30
10595,23877-219265,US,LS,38.030937,-84.493033,704 Euclid Ave,lexington,KY,40502,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
10596,10374-99996,US,CO,37.997775,-84.521001,2700 Wilhite Dr.,lexington,KY,405033399,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
10597,56510-290164,US,LS,37.990661,-84.527367,3301 Nicholasville Rd.,lexington,KY,40503,Eastern Standard Time,GMT-05:00,America/New_York,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,11:00,19:00
10598,52143-280634,US,LS,37.992587,-84.52536,131 West Reynolds Rd,lexington,KY,40503,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
10599,2687-79263,US,CO,38.030709,-84.490343,808 East High Street,lexington,KY,405022107,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
10600,24662-236931,US,CO,37.977094,-84.527131,4049 Finn Way|130,lexington,KY,405178394,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00
10601,70374-135804,US,LS,38.215634,-85.206287,311 Boone Station Rd,shelbyville,KY,400659539,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
10602,10638-101605,US,CO,37.938848,-84.548619,123 Bryant Drive,nicholasville,KY,403568058,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,07:00,21:00
